"","Genus","Species"
"Otu2039",NA,NA
"Otu2040",NA,NA
"Otu2041",NA,NA
"Otu2042",NA,NA
"Otu2043",NA,NA
"Otu2044",NA,NA
"Otu2045",NA,NA
"Otu2047",NA,NA
"Otu2048",NA,NA
"Otu2049",NA,NA
"Otu2050",NA,NA
"Otu2051",NA,NA
"Otu2052",NA,NA
"Otu2053",NA,NA
"Otu2054",NA,NA
"Otu2055",NA,NA
"Otu2056",NA,NA
"Otu2057",NA,NA
"Otu2058",NA,NA
"Otu2059",NA,NA
"Otu2060",NA,NA
"Otu2061",NA,NA
"Otu2062",NA,NA
"Otu2063",NA,NA
"Otu2064",NA,NA
"Otu2065",NA,NA
"Otu2066",NA,NA
"Otu2067",NA,NA
"Otu2068",NA,NA
"Otu2069",NA,NA
"Otu2070",NA,NA
"Otu2072",NA,NA
"Otu2073",NA,NA
"Otu2074",NA,NA
"Otu2075",NA,NA
"Otu2076",NA,NA
"Otu2077",NA,NA
"Otu2078",NA,NA
"Otu2079",NA,NA
"Otu2080",NA,NA
"Otu2081",NA,NA
"Otu2082",NA,NA
"Otu2083",NA,NA
"Otu2084","Robiginitalea","myxolifaciens"
"Otu2085",NA,NA
"Otu2086",NA,NA
"Otu2087",NA,NA
"Otu2088",NA,NA
"Otu2089",NA,NA
"Otu2090",NA,NA
"Otu2091",NA,NA
"Otu2092",NA,NA
"Otu2093",NA,NA
"Otu2095",NA,NA
"Otu2096",NA,NA
"Otu2097",NA,NA
"Otu2098",NA,NA
"Otu2099",NA,NA
"Otu2100",NA,NA
"Otu2101",NA,NA
"Otu2102",NA,NA
"Otu2103",NA,NA
"Otu2104",NA,NA
"Otu2105",NA,NA
"Otu2106",NA,NA
"Otu2107",NA,NA
"Otu2108",NA,NA
"Otu2109",NA,NA
"Otu2110",NA,NA
"Otu2112",NA,NA
"Otu2114",NA,NA
"Otu2115",NA,NA
"Otu2116",NA,NA
"Otu2117",NA,NA
"Otu2118",NA,NA
"Otu2119",NA,NA
"Otu2120",NA,NA
"Otu2121",NA,NA
"Otu2122",NA,NA
"Otu2123",NA,NA
"Otu2124",NA,NA
"Otu2125",NA,NA
"Otu2126",NA,NA
"Otu2127",NA,NA
"Otu2128",NA,NA
"Otu2129",NA,NA
"Otu2130",NA,NA
"Otu2131",NA,NA
"Otu2132",NA,NA
"Otu2133",NA,NA
"Otu2134",NA,NA
"Otu2135",NA,NA
"Otu2136",NA,NA
"Otu2137",NA,NA
"Otu2138",NA,NA
"Otu2139",NA,NA
"Otu2140",NA,NA
"Otu2141",NA,NA
"Otu2142",NA,NA
"Otu2143",NA,NA
"Otu2144",NA,NA
"Otu2145",NA,NA
"Otu2146",NA,NA
"Otu2148",NA,NA
"Otu2149",NA,NA
"Otu2150",NA,NA
"Otu2151",NA,NA
"Otu2152",NA,NA
"Otu2154",NA,NA
"Otu2157",NA,NA
"Otu2158",NA,NA
"Otu2159","Actinomyces","odontolyticus"
"Otu2160",NA,NA
"Otu2161",NA,NA
"Otu2162",NA,NA
"Otu2163",NA,NA
"Otu2164",NA,NA
"Otu2165",NA,NA
"Otu2166",NA,NA
"Otu2167",NA,NA
"Otu2168",NA,NA
"Otu2169",NA,NA
"Otu2170",NA,NA
"Otu2171",NA,NA
"Otu2172",NA,NA
"Otu2173",NA,NA
"Otu2174",NA,NA
"Otu2175",NA,NA
"Otu2176",NA,NA
"Otu2177",NA,NA
"Otu2178",NA,NA
"Otu2179",NA,NA
"Otu2180",NA,NA
"Otu2182",NA,NA
"Otu2183",NA,NA
"Otu2184",NA,NA
"Otu2185",NA,NA
"Otu2186",NA,NA
"Otu2187","Alcanivorax","gelatiniphagus/marinus/venustensis"
"Otu2189",NA,NA
"Otu2190",NA,NA
"Otu2191",NA,NA
"Otu2192",NA,NA
"Otu2193",NA,NA
"Otu2194",NA,NA
"Otu2195",NA,NA
"Otu2196",NA,NA
"Otu2197",NA,NA
"Otu2198",NA,NA
"Otu2199",NA,NA
"Otu2200",NA,NA
"Otu2201",NA,NA
"Otu2202",NA,NA
"Otu2203",NA,NA
"Otu2204",NA,NA
"Otu2205",NA,NA
"Otu2206",NA,NA
"Otu2207",NA,NA
"Otu2208",NA,NA
"Otu2209",NA,NA
"Otu2210",NA,NA
"Otu2211",NA,NA
"Otu2213",NA,NA
"Otu2214",NA,NA
"Otu2217",NA,NA
"Otu2218","Lactobacillus","agilis"
"Otu2219",NA,NA
"Otu2220",NA,NA
"Otu2221",NA,NA
"Otu2223",NA,NA
"Otu2224",NA,NA
"Otu2225",NA,NA
"Otu2226",NA,NA
"Otu2227","Finegoldia","magna"
"Otu2228",NA,NA
"Otu2229",NA,NA
"Otu2230",NA,NA
"Otu2232",NA,NA
"Otu2233",NA,NA
"Otu2234",NA,NA
"Otu2235",NA,NA
"Otu2236",NA,NA
"Otu2237",NA,NA
"Otu2238",NA,NA
"Otu2239",NA,NA
"Otu2240",NA,NA
"Otu2241",NA,NA
"Otu2242",NA,NA
"Otu2243",NA,NA
"Otu2244",NA,NA
"Otu2245",NA,NA
"Otu2247",NA,NA
"Otu2248",NA,NA
"Otu2249",NA,NA
"Otu2250",NA,NA
"Otu2251",NA,NA
"Otu2252",NA,NA
"Otu2253",NA,NA
"Otu2254",NA,NA
"Otu2255",NA,NA
"Otu2256",NA,NA
"Otu2257",NA,NA
"Otu2258",NA,NA
"Otu2259",NA,NA
"Otu2260",NA,NA
"Otu2261",NA,NA
"Otu2262",NA,NA
"Otu2263",NA,NA
"Otu2264",NA,NA
"Otu2265",NA,NA
"Otu2266",NA,NA
"Otu2267",NA,NA
"Otu2268",NA,NA
"Otu2269",NA,NA
"Otu2270",NA,NA
"Otu2271",NA,NA
"Otu2272",NA,NA
"Otu2273",NA,NA
"Otu2274",NA,NA
"Otu2275",NA,NA
"Otu2276",NA,NA
"Otu2277",NA,NA
"Otu2278",NA,NA
"Otu2279",NA,NA
"Otu2281",NA,NA
"Otu2282",NA,NA
"Otu2284",NA,NA
"Otu2285",NA,NA
"Otu2286",NA,NA
"Otu2287",NA,NA
"Otu2288",NA,NA
"Otu2289",NA,NA
"Otu2290",NA,NA
"Otu2291",NA,NA
"Otu2292",NA,NA
"Otu2293",NA,NA
"Otu2294",NA,NA
"Otu2295",NA,NA
"Otu2296",NA,NA
"Otu2297",NA,NA
"Otu2298",NA,NA
"Otu2299",NA,NA
"Otu2300",NA,NA
"Otu2301",NA,NA
"Otu2302",NA,NA
"Otu2303",NA,NA
"Otu2304",NA,NA
"Otu2305",NA,NA
"Otu2306",NA,NA
"Otu2307",NA,NA
"Otu2308","Spongiibacter","marinus/tropicus"
"Otu2309",NA,NA
"Otu2310",NA,NA
"Otu2311","Prochlorococcus","marinus"
"Otu2312",NA,NA
"Otu2313",NA,NA
"Otu2314",NA,NA
"Otu2315",NA,NA
"Otu2316",NA,NA
"Otu2317",NA,NA
"Otu2318",NA,NA
"Otu2320",NA,NA
"Otu2321",NA,NA
"Otu2322",NA,NA
"Otu2323",NA,NA
"Otu2324",NA,NA
"Otu2325",NA,NA
"Otu2326",NA,NA
"Otu2327",NA,NA
"Otu2328",NA,NA
"Otu2329",NA,NA
"Otu2330",NA,NA
"Otu2331",NA,NA
"Otu2332",NA,NA
"Otu2333",NA,NA
"Otu2334",NA,NA
"Otu2335",NA,NA
"Otu2336",NA,NA
"Otu2337",NA,NA
"Otu2338",NA,NA
"Otu2339",NA,NA
"Otu2340","Nisaea","nitritireducens"
"Otu2341",NA,NA
"Otu2342",NA,NA
"Otu2343",NA,NA
"Otu2345",NA,NA
"Otu2346",NA,NA
"Otu2347",NA,NA
"Otu2348",NA,NA
"Otu2349",NA,NA
"Otu2350",NA,NA
"Otu2351",NA,NA
"Otu2352",NA,NA
"Otu2353",NA,NA
"Otu2355",NA,NA
"Otu2356",NA,NA
"Otu2357",NA,NA
"Otu2358",NA,NA
"Otu2359",NA,NA
"Otu2360",NA,NA
"Otu2361",NA,NA
"Otu2362",NA,NA
"Otu2363",NA,NA
"Otu2364",NA,NA
"Otu2365",NA,NA
"Otu2366",NA,NA
"Otu2367",NA,NA
"Otu2368",NA,NA
"Otu2369",NA,NA
"Otu2370",NA,NA
"Otu2371",NA,NA
"Otu2372",NA,NA
"Otu2373","Prevotella","melaninogenica"
"Otu2374",NA,NA
"Otu2375",NA,NA
"Otu2377",NA,NA
"Otu2378",NA,NA
"Otu2379",NA,NA
"Otu2380",NA,NA
"Otu2381",NA,NA
"Otu2383",NA,NA
"Otu2384",NA,NA
"Otu2385",NA,NA
"Otu2386",NA,NA
"Otu2387",NA,NA
"Otu2388",NA,NA
"Otu2389",NA,NA
"Otu2390",NA,NA
"Otu2391",NA,NA
"Otu2392",NA,NA
"Otu2393",NA,NA
"Otu2394",NA,NA
"Otu2395",NA,NA
"Otu2396",NA,NA
"Otu2397",NA,NA
"Otu2399",NA,NA
"Otu2401",NA,NA
"Otu2402",NA,NA
"Otu2403",NA,NA
"Otu2404",NA,NA
"Otu2405",NA,NA
"Otu2406",NA,NA
"Otu2407",NA,NA
"Otu2408",NA,NA
"Otu2409",NA,NA
"Otu2410",NA,NA
"Otu2411",NA,NA
"Otu2413",NA,NA
"Otu2414",NA,NA
"Otu2415",NA,NA
"Otu2416",NA,NA
"Otu2417",NA,NA
"Otu2418",NA,NA
"Otu2419",NA,NA
"Otu2420",NA,NA
"Otu2421",NA,NA
"Otu2422",NA,NA
"Otu2423",NA,NA
"Otu2424",NA,NA
"Otu2425",NA,NA
"Otu2426",NA,NA
"Otu2427",NA,NA
"Otu2428",NA,NA
"Otu2429",NA,NA
"Otu2430",NA,NA
"Otu2431",NA,NA
"Otu2432",NA,NA
"Otu2433",NA,NA
"Otu2434",NA,NA
"Otu2435",NA,NA
"Otu2436",NA,NA
"Otu2437",NA,NA
"Otu2438",NA,NA
"Otu2439",NA,NA
"Otu2440",NA,NA
"Otu2441",NA,NA
"Otu2442",NA,NA
"Otu2443",NA,NA
"Otu2444",NA,NA
"Otu2445",NA,NA
"Otu2446",NA,NA
"Otu2447",NA,NA
"Otu2448",NA,NA
"Otu2450",NA,NA
"Otu2451",NA,NA
"Otu2452",NA,NA
"Otu2453",NA,NA
"Otu2454",NA,NA
"Otu2455",NA,NA
"Otu2456",NA,NA
"Otu2457",NA,NA
"Otu2458",NA,NA
"Otu2459",NA,NA
"Otu2461","Paraperlucidibaca","baekdonensis/wandonensis"
"Otu2462",NA,NA
"Otu2463",NA,NA
"Otu2464",NA,NA
"Otu2465",NA,NA
"Otu2466",NA,NA
"Otu2468",NA,NA
"Otu2469",NA,NA
"Otu2470",NA,NA
"Otu2471",NA,NA
"Otu2472",NA,NA
"Otu2473",NA,NA
"Otu2474",NA,NA
"Otu2475",NA,NA
"Otu2476",NA,NA
"Otu2477",NA,NA
"Otu2478",NA,NA
"Otu2479",NA,NA
"Otu2480",NA,NA
"Otu2481",NA,NA
"Otu2482",NA,NA
"Otu2484",NA,NA
"Otu2485",NA,NA
"Otu2486",NA,NA
"Otu2487",NA,NA
"Otu2488",NA,NA
"Otu2489",NA,NA
"Otu2491",NA,NA
"Otu2493",NA,NA
"Otu2494",NA,NA
"Otu2495",NA,NA
"Otu2498",NA,NA
"Otu2499",NA,NA
"Otu2500",NA,NA
"Otu2501",NA,NA
"Otu2502",NA,NA
"Otu2503",NA,NA
"Otu2504",NA,NA
"Otu2505",NA,NA
"Otu2506",NA,NA
"Otu2507",NA,NA
"Otu2508",NA,NA
"Otu2509",NA,NA
"Otu2511",NA,NA
"Otu2512","Rothia","dentocariosa"
"Otu2513",NA,NA
"Otu2514",NA,NA
"Otu2515",NA,NA
"Otu2516",NA,NA
"Otu2517",NA,NA
"Otu2518",NA,NA
"Otu2519",NA,NA
"Otu2520",NA,NA
"Otu2521",NA,NA
"Otu2522",NA,NA
"Otu2523",NA,NA
"Otu2525",NA,NA
"Otu2526",NA,NA
"Otu2527",NA,NA
"Otu2528","Idiomarina","loihiensis/piscisalsi/seosinensis/zobellii"
"Otu2529",NA,NA
"Otu2530",NA,NA
"Otu2531",NA,NA
"Otu2532",NA,NA
"Otu2534","Nonlabens","sediminis/tegetincola"
"Otu2535",NA,NA
"Otu2536",NA,NA
"Otu2537",NA,NA
"Otu2539",NA,NA
"Otu2540",NA,NA
"Otu2541",NA,NA
"Otu2542",NA,NA
"Otu2543",NA,NA
"Otu2544",NA,NA
"Otu2545",NA,NA
"Otu2546",NA,NA
"Otu2547",NA,NA
"Otu2548",NA,NA
"Otu2549",NA,NA
"Otu2550",NA,NA
"Otu2551",NA,NA
"Otu2552",NA,NA
"Otu2553",NA,NA
"Otu2554",NA,NA
"Otu2555",NA,NA
"Otu2556",NA,NA
"Otu2557",NA,NA
"Otu2558",NA,NA
"Otu2559",NA,NA
"Otu2560",NA,NA
"Otu2561",NA,NA
"Otu2562",NA,NA
"Otu2563",NA,NA
"Otu2564",NA,NA
"Otu2565",NA,NA
"Otu2566",NA,NA
"Otu2567",NA,NA
"Otu2568",NA,NA
"Otu2569",NA,NA
"Otu2570",NA,NA
"Otu2571",NA,NA
"Otu2572",NA,NA
"Otu2573",NA,NA
"Otu2575",NA,NA
"Otu2576",NA,NA
"Otu2578",NA,NA
"Otu2579",NA,NA
"Otu2580",NA,NA
"Otu2581","Paracoccus","stylophorae"
"Otu2582",NA,NA
"Otu2583",NA,NA
"Otu2584","Oleibacter","marinus"
"Otu2585",NA,NA
"Otu2586",NA,NA
"Otu2587",NA,NA
"Otu2588",NA,NA
"Otu2589",NA,NA
"Otu2590",NA,NA
"Otu2591",NA,NA
"Otu2594",NA,NA
"Otu2595",NA,NA
"Otu2596",NA,NA
"Otu2597",NA,NA
"Otu2598",NA,NA
"Otu2599",NA,NA
"Otu2600",NA,NA
"Otu2601",NA,NA
"Otu2602",NA,NA
"Otu2603",NA,NA
"Otu2604",NA,NA
"Otu2605",NA,NA
"Otu2606",NA,NA
"Otu2607",NA,NA
"Otu2608",NA,NA
"Otu2609",NA,NA
"Otu2610",NA,NA
"Otu2611",NA,NA
"Otu2612",NA,NA
"Otu2613",NA,NA
"Otu2614",NA,NA
"Otu2615",NA,NA
"Otu2616",NA,NA
"Otu2617",NA,NA
"Otu2618",NA,NA
"Otu2619",NA,NA
"Otu2620",NA,NA
"Otu2621",NA,NA
"Otu2622",NA,NA
"Otu2623",NA,NA
"Otu2624",NA,NA
"Otu2625",NA,NA
"Otu2626",NA,NA
"Otu2627",NA,NA
"Otu2628",NA,NA
"Otu2629",NA,NA
"Otu2630","Ferrimonas","kyonanensis"
"Otu2631",NA,NA
"Otu2633",NA,NA
"Otu2634",NA,NA
"Otu2635",NA,NA
"Otu2637",NA,NA
"Otu2638",NA,NA
"Otu2639",NA,NA
"Otu2640",NA,NA
"Otu2641",NA,NA
"Otu2642",NA,NA
"Otu2643",NA,NA
"Otu2644",NA,NA
"Otu2647",NA,NA
"Otu2648",NA,NA
"Otu2649",NA,NA
"Otu2650",NA,NA
"Otu2651",NA,NA
"Otu2652",NA,NA
"Otu2653",NA,NA
"Otu2654",NA,NA
"Otu2655",NA,NA
"Otu2656",NA,NA
"Otu2657",NA,NA
"Otu2658",NA,NA
"Otu2659",NA,NA
"Otu2660",NA,NA
"Otu2661",NA,NA
"Otu2662",NA,NA
"Otu2663",NA,NA
"Otu2664",NA,NA
"Otu2665",NA,NA
"Otu2666",NA,NA
"Otu2667",NA,NA
"Otu2668",NA,NA
"Otu2669",NA,NA
"Otu2670",NA,NA
"Otu2671",NA,NA
"Otu2672",NA,NA
"Otu2673",NA,NA
"Otu2674",NA,NA
"Otu2675",NA,NA
"Otu2678",NA,NA
"Otu2679",NA,NA
"Otu2680",NA,NA
"Otu2681",NA,NA
"Otu2682",NA,NA
"Otu2683",NA,NA
"Otu2684",NA,NA
"Otu2685",NA,NA
"Otu2686",NA,NA
"Otu2687",NA,NA
"Otu2688",NA,NA
"Otu2689",NA,NA
"Otu2690",NA,NA
"Otu2691",NA,NA
"Otu2692",NA,NA
"Otu2693",NA,NA
"Otu2694",NA,NA
"Otu2695",NA,NA
"Otu2696",NA,NA
"Otu2697",NA,NA
"Otu2698",NA,NA
"Otu2700",NA,NA
"Otu2701",NA,NA
"Otu2702",NA,NA
"Otu2703",NA,NA
"Otu2704",NA,NA
"Otu2706",NA,NA
"Otu2707",NA,NA
"Otu2708",NA,NA
"Otu2709",NA,NA
"Otu2710",NA,NA
"Otu2711",NA,NA
"Otu2713",NA,NA
"Otu2714",NA,NA
"Otu2715",NA,NA
"Otu2716",NA,NA
"Otu2717",NA,NA
"Otu2718",NA,NA
"Otu2719",NA,NA
"Otu2720",NA,NA
"Otu2721",NA,NA
"Otu2722",NA,NA
"Otu2723",NA,NA
"Otu2724",NA,NA
"Otu2725",NA,NA
"Otu2726",NA,NA
"Otu2728",NA,NA
"Otu2729",NA,NA
"Otu2730",NA,NA
"Otu2731",NA,NA
"Otu2732",NA,NA
"Otu2733",NA,NA
"Otu2734",NA,NA
"Otu2735",NA,NA
"Otu2736",NA,NA
"Otu2737",NA,NA
"Otu2738",NA,NA
"Otu2739",NA,NA
"Otu2740",NA,NA
"Otu2741",NA,NA
"Otu2742","Geobacillus","kaustophilus/stearothermophilus"
"Otu2743",NA,NA
"Otu2744",NA,NA
"Otu2745",NA,NA
"Otu2746",NA,NA
"Otu2747",NA,NA
"Otu2748",NA,NA
"Otu2749",NA,NA
"Otu2750",NA,NA
"Otu2751",NA,NA
"Otu2752",NA,NA
"Otu2753",NA,NA
"Otu2757",NA,NA
"Otu2758",NA,NA
"Otu2759",NA,NA
"Otu2760",NA,NA
"Otu2761",NA,NA
"Otu2762",NA,NA
"Otu2763",NA,NA
"Otu2764",NA,NA
"Otu2765",NA,NA
"Otu2766",NA,NA
"Otu2767",NA,NA
"Otu2768",NA,NA
"Otu2769",NA,NA
"Otu2770",NA,NA
"Otu2772",NA,NA
"Otu2773",NA,NA
"Otu2774",NA,NA
"Otu2775",NA,NA
"Otu2776","Roseivivax","pacificus"
"Otu2777",NA,NA
"Otu2778",NA,NA
"Otu2779",NA,NA
"Otu2780","Ornithinimicrobium","humiphilum/pekingense"
"Otu2781",NA,NA
"Otu2782",NA,NA
"Otu2783",NA,NA
"Otu2784",NA,NA
"Otu2785",NA,NA
"Otu2786",NA,NA
"Otu2787",NA,NA
"Otu2788",NA,NA
"Otu2790",NA,NA
"Otu2791",NA,NA
"Otu2792",NA,NA
"Otu2794","Peptoniphilus","asaccharolyticus/grossensis/harei"
"Otu2795",NA,NA
"Otu2796",NA,NA
"Otu2797",NA,NA
"Otu2798",NA,NA
"Otu2799",NA,NA
"Otu2801",NA,NA
"Otu2802",NA,NA
"Otu2803",NA,NA
"Otu2804",NA,NA
"Otu2805",NA,NA
"Otu2806",NA,NA
"Otu2807",NA,NA
"Otu2808",NA,NA
"Otu2809",NA,NA
"Otu2810",NA,NA
"Otu2811","Dialister","propionicifaciens"
"Otu2812",NA,NA
"Otu2813",NA,NA
"Otu2814",NA,NA
"Otu2815",NA,NA
"Otu2816",NA,NA
"Otu2817",NA,NA
"Otu2818",NA,NA
"Otu2819",NA,NA
"Otu2820",NA,NA
"Otu2821",NA,NA
"Otu2822",NA,NA
"Otu2823",NA,NA
"Otu2824",NA,NA
"Otu2825",NA,NA
"Otu2826",NA,NA
"Otu2827",NA,NA
"Otu2828","Sphingomonas","aerolata/anadarae/aurantiaca/dokdonensis/faeni/ginsenosidivorax/mucosissima/panaciterrae"
"Otu2829",NA,NA
"Otu2830",NA,NA
"Otu2831",NA,NA
"Otu2832",NA,NA
"Otu2833",NA,NA
"Otu2834",NA,NA
"Otu2835",NA,NA
"Otu2836",NA,NA
"Otu2837",NA,NA
"Otu2838",NA,NA
"Otu2839",NA,NA
"Otu2840",NA,NA
"Otu2841",NA,NA
"Otu2842","Pseudoxanthomonas","japonensis/mexicana"
"Otu2843",NA,NA
"Otu2844",NA,NA
"Otu2845",NA,NA
"Otu2846",NA,NA
"Otu2848",NA,NA
"Otu2850",NA,NA
"Otu2851",NA,NA
"Otu2852",NA,NA
"Otu2853",NA,NA
"Otu2854",NA,NA
"Otu2855",NA,NA
"Otu2856","Prevotella","bivia/denticola"
"Otu2857",NA,NA
"Otu2858",NA,NA
"Otu2859","Flexithrix","dorotheae"
"Otu2860",NA,NA
"Otu2861",NA,NA
"Otu2863",NA,NA
"Otu2864",NA,NA
"Otu2865",NA,NA
"Otu2867",NA,NA
"Otu2868",NA,NA
"Otu2869",NA,NA
"Otu2870",NA,NA
"Otu2871",NA,NA
"Otu2872",NA,NA
"Otu2873",NA,NA
"Otu2874",NA,NA
"Otu2875",NA,NA
"Otu2876",NA,NA
"Otu2877",NA,NA
"Otu2878",NA,NA
"Otu2879",NA,NA
"Otu2880",NA,NA
"Otu2881",NA,NA
"Otu2882",NA,NA
"Otu2884",NA,NA
"Otu2885",NA,NA
"Otu2886",NA,NA
"Otu2887",NA,NA
"Otu2888",NA,NA
"Otu2889",NA,NA
"Otu2890",NA,NA
"Otu2891",NA,NA
"Otu2892",NA,NA
"Otu2893",NA,NA
"Otu2894",NA,NA
"Otu2895",NA,NA
"Otu2896",NA,NA
"Otu2897",NA,NA
"Otu2898",NA,NA
"Otu2899",NA,NA
"Otu2901",NA,NA
"Otu2902",NA,NA
"Otu2904",NA,NA
"Otu2905","Henriciella","marina"
"Otu2906",NA,NA
"Otu2907",NA,NA
"Otu2908",NA,NA
"Otu2909",NA,NA
"Otu2910",NA,NA
"Otu2911",NA,NA
"Otu2912",NA,NA
"Otu2913",NA,NA
"Otu2914",NA,NA
"Otu2915",NA,NA
"Otu2916",NA,NA
"Otu2917",NA,NA
"Otu2918",NA,NA
"Otu2919",NA,NA
"Otu2920",NA,NA
"Otu2921",NA,NA
"Otu2922",NA,NA
"Otu2923",NA,NA
"Otu2924",NA,NA
"Otu2925",NA,NA
"Otu2926",NA,NA
"Otu2927",NA,NA
"Otu2928",NA,NA
"Otu2929",NA,NA
"Otu2930",NA,NA
"Otu2931",NA,NA
"Otu2932",NA,NA
"Otu2933",NA,NA
"Otu2934",NA,NA
"Otu2935",NA,NA
"Otu2936",NA,NA
"Otu2937","Acinetobacter","baumannii/populi/radioresistens"
"Otu2938",NA,NA
"Otu2939",NA,NA
"Otu2940","Idiomarina","aquimaris/homiensis/marina/maritima/tainanensis"
"Otu2942",NA,NA
"Otu2943",NA,NA
"Otu2944",NA,NA
"Otu2945",NA,NA
"Otu2946",NA,"alpinus/bambusae/chlorophenolicus/cryoconiti/cryotolerans/defluvii/equi/globiformis/humicola/liuii/livingstonensis/niigatensis/oryzae/oxydans/pascens/phenanthrenivorans/pokkalii/polychromogenes/psychrochitiniphilus/psychrolactophilus/ramosus/scleromae/siccitolerans/stackebrandtii/sulfonivorans"
"Otu2947",NA,NA
"Otu2948",NA,NA
"Otu2949",NA,NA
"Otu2951",NA,NA
"Otu2952",NA,NA
"Otu2953",NA,NA
"Otu2954",NA,NA
"Otu2955",NA,NA
"Otu2956",NA,NA
"Otu2957",NA,NA
"Otu2958","Endozoicomonas","atrinae"
"Otu2959",NA,NA
"Otu2960",NA,NA
"Otu2961",NA,NA
"Otu2962",NA,NA
"Otu2963",NA,NA
"Otu2964",NA,NA
"Otu2965",NA,NA
"Otu2966",NA,NA
"Otu2967",NA,NA
"Otu2968",NA,NA
"Otu2969",NA,NA
"Otu2970",NA,NA
"Otu2971",NA,NA
"Otu2972",NA,NA
"Otu2973",NA,NA
"Otu2974",NA,NA
"Otu2975",NA,NA
"Otu2976",NA,NA
"Otu2977",NA,NA
"Otu2978",NA,NA
"Otu2979",NA,NA
"Otu2980",NA,NA
"Otu2981",NA,NA
"Otu2983","Methylobacterium","brachiatum/fujisawaense/gregans/hispanicum/longum/mesophilicum/oryzae/phyllosphaerae/phyllostachyos/radiotolerans/tardum"
"Otu2984",NA,NA
"Otu2985",NA,NA
"Otu2986",NA,NA
"Otu2987",NA,NA
"Otu2988",NA,NA
"Otu2989",NA,NA
"Otu2990",NA,NA
"Otu2991",NA,NA
"Otu2992",NA,NA
"Otu2993",NA,NA
"Otu2994",NA,NA
"Otu2995","Flammeovirga","pacifica/yaeyamensis"
"Otu2996","Xanthobacter","autotrophicus"
"Otu2997",NA,NA
"Otu2999",NA,NA
"Otu3000",NA,NA
"Otu3001",NA,NA
"Otu3003",NA,NA
"Otu3004",NA,NA
"Otu3005",NA,NA
"Otu3006",NA,NA
"Otu3007",NA,NA
"Otu3008",NA,NA
"Otu3009",NA,NA
"Otu3010",NA,NA
"Otu3011",NA,NA
"Otu3012",NA,NA
"Otu3013",NA,NA
"Otu3014",NA,NA
"Otu3015",NA,NA
"Otu3016",NA,NA
"Otu3017",NA,NA
"Otu3019",NA,NA
"Otu3020",NA,NA
"Otu3021",NA,NA
"Otu3022",NA,NA
"Otu3023",NA,NA
"Otu3024",NA,NA
"Otu3025",NA,NA
"Otu3026",NA,NA
"Otu3027",NA,NA
"Otu3028",NA,NA
"Otu3029",NA,NA
"Otu3030",NA,NA
"Otu3031",NA,NA
"Otu3032",NA,NA
"Otu3033",NA,NA
"Otu3034",NA,NA
"Otu3035",NA,NA
"Otu3036",NA,NA
"Otu3037",NA,NA
"Otu3038",NA,NA
"Otu3039",NA,NA
"Otu3040",NA,NA
"Otu3041",NA,NA
"Otu3042",NA,NA
"Otu3043",NA,NA
"Otu3044",NA,NA
"Otu3045",NA,NA
"Otu3046",NA,NA
"Otu3047",NA,NA
"Otu3048",NA,NA
"Otu3049",NA,NA
"Otu3050",NA,NA
"Otu3051",NA,NA
"Otu3052",NA,NA
"Otu3053",NA,NA
"Otu3054","Atopobium","vaginae"
"Otu3055",NA,NA
"Otu3056",NA,NA
"Otu3057",NA,NA
"Otu3058",NA,NA
"Otu3059",NA,NA
"Otu3060",NA,NA
"Otu3062",NA,NA
"Otu3063",NA,NA
"Otu3064",NA,NA
"Otu3065",NA,NA
"Otu3066",NA,NA
"Otu3067",NA,NA
"Otu3068",NA,NA
"Otu3070",NA,NA
"Otu3071",NA,NA
"Otu3072",NA,NA
"Otu3073",NA,NA
"Otu3074",NA,NA
"Otu3075",NA,NA
"Otu3076",NA,NA
"Otu3077",NA,NA
"Otu3078",NA,NA
"Otu3079",NA,NA
"Otu3080",NA,NA
"Otu3081",NA,NA
"Otu3082",NA,NA
"Otu3083",NA,NA
"Otu3084",NA,NA
"Otu3085",NA,NA
"Otu3086",NA,NA
"Otu3087",NA,NA
"Otu3088",NA,NA
"Otu3089",NA,NA
"Otu3090",NA,NA
"Otu3091",NA,NA
"Otu3092",NA,NA
"Otu3093",NA,NA
"Otu3095",NA,NA
"Otu3096",NA,NA
"Otu3097",NA,NA
"Otu3098",NA,NA
"Otu3099",NA,NA
"Otu3100",NA,NA
"Otu3101",NA,NA
"Otu3102",NA,NA
"Otu3103",NA,NA
"Otu3104",NA,NA
"Otu3105",NA,NA
"Otu3106",NA,NA
"Otu3107",NA,NA
"Otu3108",NA,NA
"Otu3109",NA,NA
"Otu3110",NA,NA
"Otu3111",NA,NA
"Otu3112",NA,NA
"Otu3113",NA,NA
"Otu3114",NA,NA
"Otu3115",NA,NA
"Otu3116",NA,NA
"Otu3117",NA,NA
"Otu3118",NA,NA
"Otu3120",NA,NA
"Otu3121",NA,NA
"Otu3122",NA,NA
"Otu3123",NA,NA
"Otu3124",NA,NA
"Otu3125",NA,NA
"Otu3126",NA,NA
"Otu3127",NA,NA
"Otu3128",NA,NA
"Otu3129",NA,NA
"Otu3130",NA,NA
"Otu3131",NA,NA
"Otu3132",NA,NA
"Otu3133","Cupriavidus","gilardii"
"Otu3134",NA,NA
"Otu3135",NA,NA
"Otu3136",NA,NA
"Otu3137",NA,NA
"Otu3138",NA,NA
"Otu3139",NA,NA
"Otu3140",NA,NA
